library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,function,,,,,,,,,,,,
Drug Review,sum,0.0008586728577936509,0.0018264919637195382,0.0011443854059629637,5.807539081609195e-06,4.370644395402299e-06,2.430706497354497e-06,1.2935229408866995e-05,1.957294063546798e-05,3.727733519927535e-06,2.073122625615764e-05,1.9779711304347804e-06,1.210052230541872e-05
Drug Review,unique,0.0018537409672919523,0.0014428321469068925,0.0019327641036655174,4.755181704615385e-06,3.0353745584045574e-06,7.642817167487684e-06,2.743544259259258e-06,7.068256881773396e-06,3.736842953846157e-06,3.764946065242165e-05,2.2549220210000005e-05,3.198207982336182e-05
Student Exam,concat_dataframes,1.4621614102564089e-06,1.333513449275361e-06,3.205348513227511e-06,2.0982370947126433e-05,4.655469777777777e-06,1.8236951666666654e-06,1.3391585144927537e-06,1.8046524246153847e-06,1.1800419261538464e-06,1.2068894078817733e-05,5.851823810344827e-06,3.5396989576719577e-06
Student Exam,count,0.0001256720901477831,0.00012634143693793104,0.00019692745075402306,3.0954654713793124e-05,5.6779444547126466e-05,9.721998404712642e-05,3.7287752586206884e-06,3.0224131362433855e-06,8.946799772079775e-07,0.00011341305555862069,2.857416089673914e-05,5.899827445566502e-05
Student Exam,drop,1.1392265098814235e-06,3.22327578917379e-06,1.4233691884057972e-06,1.1772287280788175e-05,1.0885263315217396e-06,9.31674378078818e-06,1.560759142857143e-06,3.140668733990148e-06,1.623134782608697e-08,5.8819943019943e-07,8.434356644827587e-06,1.4557654814814816e-06
Student Exam,dropna,4.115835810344828e-06,2.787845280788177e-06,1.208942225071225e-06,2.580295085221676e-05,5.073717370370365e-06,6.858882806267801e-06,1.051596293447294e-05,2.331590398153846e-05,1.4121494806153854e-05,2.878556623333336e-06,1.967650839947089e-06,3.1399296353276347e-06
Student Exam,fillna,1.2452145596059108e-05,9.148163386243384e-06,1.0900118900000007e-06,8.985417596551715e-06,5.451055275132278e-06,1.393008515517241e-05,8.004227557971012e-06,1.5675145675925917e-05,2.1526914652421666e-05,1.1215755719576714e-05,4.210989179487179e-06,3.806392744708993e-06
Student Exam,groupby,1.2448574021164024e-06,8.534520992063491e-07,2.172674741379309e-06,1.0907699443678161e-05,2.5193673373015873e-06,1.1292011025641024e-06,5.508803774137931e-05,4.328803295566503e-05,6.083563522167488e-05,0.0001304955259285715,5.680006862962962e-05,4.257870358730157e-05
Student Exam,isna,5.36933250492611e-06,8.147595834482758e-06,7.884374529885058e-06,1.9017936923076918e-06,5.010838809195402e-06,4.905206257471265e-06,2.6251251153846163e-06,3.8062870769230766e-06,2.0007703433333334e-06,1.8039027951058183e-05,5.6384583650793635e-06,1.3680705429885057e-05
Student Exam,load_csv,2.7020867743842363e-05,2.138225930541872e-05,1.913997143349753e-05,0.00018843125923399018,6.788065665608467e-05,5.47921293532764e-05,6.9287056433333325e-06,1.4900012608465603e-05,1.9290377172413795e-05,0.0006260879209950743,0.0003981405330788176,0.0005399346409630546
