library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,function,,,,,,,,,,,,
Student Exam,merge,7.277997205773779e-06,6.579443568928869e-06,6.617002624360497e-06,5.4272511618066565e-06,6.5944955251937265e-06,8.045156673740655e-06,0.0022206868123395575,0.002720488554141531,0.0017627556492873957,1.711157176879193e-06,1.620607166771518e-06,1.5738845098209815e-06
Student Exam,min,9.714004217856905e-07,2.3707802615168837e-06,2.3581803251827853e-06,1.7981656598970277e-08,2.194924994146907e-08,3.0639283318906576e-08,,,,1.7097270163885188e-06,1.911111713138526e-06,1.7382599316047686e-06
Student Exam,replace,1.5279003711273903e-08,1.4632895865632572e-08,5.945873163940279e-09,2.100067362512583e-08,1.6861328807254473e-08,2.8501013186812328e-08,,,,2.6420286954377614e-08,2.1142470317523316e-08,1.1369708260447113e-08
Student Exam,save_csv,3.0163979174395773e-05,5.616951082488277e-05,6.672136745190316e-05,5.917081661348078e-06,2.656796384102598e-06,9.688798724746669e-07,9.659936688552558e-07,5.507839910807891e-07,5.121883810094208e-07,5.08372119509595e-06,5.072910003938281e-06,6.637115784437869e-06
Student Exam,save_json,7.889433166928137e-05,4.0087683797686427e-05,0.0001479156047352433,5.310400715499699e-06,9.454256055975898e-07,4.7560054863895605e-07,4.980928792321296e-07,4.061050140603337e-07,4.0777769791230517e-07,2.225895229494408e-05,7.355309558196796e-06,4.257857053953478e-06
Student Exam,sort,2.5646942760077345e-08,2.6263682682040826e-08,3.1908382817200178e-09,1.0102375481752393e-08,2.210839080236764e-08,2.6774361082248975e-08,2.2027493655671304e-06,1.6664141784316988e-06,1.767214351421809e-06,2.059938085899744e-06,2.5990990890812247e-06,2.3357186111736763e-06
Student Exam,sum,4.5470745621499375e-07,3.992895177366983e-07,5.923159027714153e-07,1.8461170170093838e-08,2.2944647985922585e-08,2.784379114603977e-08,1.3197699702075184e-06,1.3465206310469857e-06,1.249514430298208e-06,9.289685307856406e-07,8.509531719534926e-07,1.6619262529776857e-06
Student Exam,unique,6.082563883823278e-06,6.968944115936289e-06,5.326374436738994e-06,1.4462000284891284e-06,1.7273657955103978e-06,1.6406187368787853e-06,1.3414652345409638e-06,1.490701180861435e-06,1.2596251772474811e-06,1.3335809585206557e-06,0.00014479701770347297,0.00012451241424359086
US Census 1990,concat_dataframes,1.1695930914098009e-05,2.396540534961333e-07,7.472137657264976e-07,2.9414060255324577e-06,0.001549201907601628,0.005948329139887235,8.71214537648915e-06,7.4552110646990196e-06,8.931395583248433e-06,1.2478284284840278e-05,9.249286337250637e-06,1.5553385666428892e-06
US Census 1990,count,0.19893289884521229,0.0006605579802931886,0.0006915481059927796,0.00022692922001253438,0.0002519455704038104,0.00023436523456570006,3.896341716050502e-05,2.758784656875268e-05,5.063129606536009e-05,2.094459816189862e-05,3.309738286620356e-06,4.910904650536211e-06
US Census 1990,drop,1.6177269514429663e-06,1.493322805938358e-06,1.0050358725138045e-06,0.0014447499994780922,6.956120617173431e-05,5.660506422597921e-05,9.40210988591097e-06,3.8696760703981176e-06,4.929721421047321e-06,6.1967262955403635e-06,1.379135528165641e-06,2.155435884197273e-06
US Census 1990,dropna,1.8542095107341881e-07,5.279768082468848e-06,6.555315907012964e-06,0.003365580883361164,0.006066649476944765,0.0064925593292946915,2.132793362543512e-05,9.589226981814064e-06,1.2035202473072414e-05,7.207484713193352e-05,1.3110987852518666e-05,7.412789910048689e-06
