library,dataset,version,vkey,itr,category,energy,duration
Polars,Student Exam,1.0.0,v2,10,I/O,0.926877,0.1135008335113525
Polars,Student Exam,1.0.0,v2,10,I/O,0.125916,0.0127046108245849
Polars,Student Exam,1.0.0,v2,10,I/O,0.301574,0.0410702228546142
Polars,Student Exam,1.0.0,v2,10,Missing,0.0,0.0008959770202636
Polars,Student Exam,1.0.0,v2,10,Missing,0.00879,0.0019264221191406
Polars,Student Exam,1.0.0,v2,10,Missing,0.022522,0.0037040710449218
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.0,0.000657320022583
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.025269,0.0024917125701904
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.001281,0.0008771419525146
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.038087,0.0049600601196289
Polars,Student Exam,1.0.0,v2,10,Row/Column,13.389248,0.3886458873748779
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.007386,0.0007879734039306
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0007016658782958
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0008978843688964
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.000565767288208
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.008118,0.0009646415710449
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.0,0.0008833408355712
Polars,Student Exam,1.0.0,v2,10,I/O,0.0849,0.003943920135498
Polars,Student Exam,1.0.0,v2,10,I/O,0.927976,0.1137275695800781
Polars,Student Exam,1.0.0,v2,10,I/O,0.125732,0.0124387741088867
Polars,Student Exam,1.0.0,v2,10,I/O,0.299255,0.0403172969818115
Polars,Student Exam,1.0.0,v2,10,Missing,0.010498,0.0017738342285156
Polars,Student Exam,1.0.0,v2,10,Missing,0.016174,0.0019433498382568
Polars,Student Exam,1.0.0,v2,10,Missing,0.01062,0.0018153190612792
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.0,0.0004584789276123
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.008301,0.0017049312591552
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.0,0.0006942749023437
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.037231,0.0048296451568603
Polars,Student Exam,1.0.0,v2,10,Row/Column,13.454006,0.3798737525939941
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0007295608520507
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0003433227539062
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0005927085876464
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0005693435668945
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0005719661712646
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.0,0.0007464885711669
Polars,Student Exam,1.0.0,v2,10,I/O,0.135253,0.0045905113220214
Polars,Student Exam,1.0.0,v2,10,I/O,0.951474,0.1149778366088867
Polars,Student Exam,1.0.0,v2,10,I/O,0.138,0.0126764774322509
Polars,Student Exam,1.0.0,v2,10,I/O,0.317993,0.0420787334442138
Polars,Student Exam,1.0.0,v2,10,Missing,0.021973,0.0030667781829833
Polars,Student Exam,1.0.0,v2,10,Missing,0.015747,0.0012917518615722
Polars,Student Exam,1.0.0,v2,10,Missing,0.009522,0.0015614032745361
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.0,0.0006854534149169
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.00824,0.0016736984252929
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.0,0.0007102489471435
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.03534,0.0049548149108886
Polars,Student Exam,1.0.0,v2,10,Row/Column,13.405361,0.386615514755249
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.004883,0.0010545253753662
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.00763,0.0006885528564453
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.00177,0.0009558200836181
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0094,0.0009498596191406
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.00238,0.0009539127349853
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.007203,0.0009400844573974
Polars,Student Exam,1.0.0,v2,10,I/O,0.118163,0.0040667057037353
Polars,Student Exam,1.0.0,v2,10,I/O,0.955625,0.1148664951324462
Polars,Student Exam,1.0.0,v2,10,I/O,0.128601,0.0127046108245849
Polars,Student Exam,1.0.0,v2,10,I/O,0.321106,0.0415582656860351
Polars,Student Exam,1.0.0,v2,10,Missing,0.0,0.0007402896881103
Polars,Student Exam,1.0.0,v2,10,Missing,0.023803,0.0021553039550781
Polars,Student Exam,1.0.0,v2,10,Missing,0.041749,0.0040802955627441
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.0,0.0003416538238525
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.010437,0.0014097690582275
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.001282,0.0005655288696289
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.055236,0.004972219467163
Polars,Student Exam,1.0.0,v2,10,Row/Column,13.427089,0.3731720447540283
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0004448890686035
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0003852844238281
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0006687641143798
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.001587,0.0009691715240478
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0006225109100341
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.007445,0.0010693073272705
Polars,Student Exam,1.0.0,v2,10,I/O,0.115845,0.0043752193450927
Polars,Student Exam,1.0.0,v2,10,I/O,0.97888,0.1152083873748779
Polars,Student Exam,1.0.0,v2,10,I/O,0.117248,0.012061595916748
Polars,Student Exam,1.0.0,v2,10,I/O,0.297606,0.0407214164733886
Polars,Student Exam,1.0.0,v2,10,Missing,0.004517,0.0013151168823242
Polars,Student Exam,1.0.0,v2,10,Missing,0.029846,0.0040335655212402
Polars,Student Exam,1.0.0,v2,10,Missing,0.008057,0.0013673305511474
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.005737,0.0006783008575439
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.011352,0.0016555786132812
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.006592,0.0005865097045898
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.063353,0.0051639080047607
Polars,Student Exam,1.0.0,v2,10,Row/Column,13.342861,0.3670871257781982
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0007836818695068
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.002747,0.0006864070892333
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.000549,0.0006122589111328
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.001159,0.0006701946258544
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0005757808685302
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.003358,0.0011086463928222
Polars,Student Exam,1.0.0,v2,10,I/O,0.105286,0.0042755603790283
Polars,Student Exam,1.0.0,v2,10,I/O,0.949521,0.1129703521728515
Polars,Student Exam,1.0.0,v2,10,I/O,0.125794,0.0126099586486816
Polars,Student Exam,1.0.0,v2,10,I/O,0.310912,0.0409877300262451
Polars,Student Exam,1.0.0,v2,10,Missing,0.010132,0.0017099380493164
Polars,Student Exam,1.0.0,v2,10,Missing,0.014954,0.0014631748199462
Polars,Student Exam,1.0.0,v2,10,Missing,0.025085,0.0034539699554443
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.00824,0.0006611347198486
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.009033,0.0014028549194335
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.0,0.0007879734039306
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.04065,0.0050349235534667
Polars,Student Exam,1.0.0,v2,10,Row/Column,13.243923,0.3764474391937256
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0006792545318603
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0005378723144531
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.007996,0.0009684562683105
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.001587,0.0009315013885498
Polars,Student Exam,1.0.0,v2,10,Aggregation,0.0,0.0006208419799804
Polars,Student Exam,1.0.0,v2,10,Row/Column,0.004028,0.0006723403930664
Polars,Student Exam,0.20.0,v0,10,I/O,0.171692,0.0092837810516357
Polars,Student Exam,0.20.0,v0,10,I/O,0.949216,0.1141009330749511
Polars,Student Exam,0.20.0,v0,10,I/O,0.227295,0.0146009922027587
Polars,Student Exam,0.20.0,v0,10,I/O,0.101745,0.0127274990081787
Polars,Student Exam,0.20.0,v0,10,Missing,0.04779,0.012749433517456
Polars,Student Exam,0.20.0,v0,10,Missing,0.060668,0.0108697414398193
Polars,Student Exam,0.20.0,v0,10,Missing,0.066956,0.0094788074493408
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.020996,0.0068833827972412
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.082031,0.0144498348236083
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.029298,0.0083546638488769
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.074768,0.0098521709442138
Polars,Student Exam,0.20.0,v0,10,Row/Column,43.415965,1.3394958972930908
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.026245,0.0068111419677734
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.015869,0.0073497295379638
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.01886,0.0073955059051513
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.000976,0.0009758472442626
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.010132,0.0009284019470214
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.018432,0.0076379776000976
Polars,Student Exam,0.20.0,v0,10,I/O,0.106079,0.0040051937103271
Polars,Student Exam,0.20.0,v0,10,I/O,0.914427,0.1137812137603759
Polars,Student Exam,0.20.0,v0,10,I/O,0.216736,0.0142960548400878
Polars,Student Exam,0.20.0,v0,10,I/O,0.098755,0.0127224922180175
Polars,Student Exam,0.20.0,v0,10,Missing,0.001647,0.0006897449493408
Polars,Student Exam,0.20.0,v0,10,Missing,0.045348,0.0025391578674316
Polars,Student Exam,0.20.0,v0,10,Missing,0.012328,0.0018723011016845
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.0,0.0005950927734375
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.01239,0.0018954277038574
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.032898,0.0047626495361328
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.048217,0.0028645992279052
Polars,Student Exam,0.20.0,v0,10,Row/Column,44.276315,1.3311042785644531
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.000793,0.0006935596466064
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.003541,0.0007178783416748
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.002868,0.0009615421295166
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.005006,0.0015411376953125
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.004089,0.0009424686431884
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.005859,0.0011012554168701
Polars,Student Exam,0.20.0,v0,10,I/O,0.111205,0.00425386428833
Polars,Student Exam,0.20.0,v0,10,I/O,0.932065,0.1123871803283691
Polars,Student Exam,0.20.0,v0,10,I/O,0.236267,0.0148341655731201
Polars,Student Exam,0.20.0,v0,10,I/O,0.097717,0.0127055644989013
Polars,Student Exam,0.20.0,v0,10,Missing,0.001343,0.0007021427154541
Polars,Student Exam,0.20.0,v0,10,Missing,0.041259,0.0018472671508789
Polars,Student Exam,0.20.0,v0,10,Missing,0.011719,0.001899242401123
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.001464,0.0006592273712158
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.017578,0.0021274089813232
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.018677,0.0025022029876708
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.044373,0.0027306079864501
Polars,Student Exam,0.20.0,v0,10,Row/Column,43.922983,1.3069779872894287
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.0,0.000680923461914
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.001281,0.0006871223449707
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.004638,0.0012538433074951
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.007934,0.0009856224060058
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.0,0.0009398460388183
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.0,0.0008270740509033
Polars,Student Exam,0.20.0,v0,10,I/O,0.108947,0.0041172504425048
Polars,Student Exam,0.20.0,v0,10,I/O,0.900084,0.1102185249328613
Polars,Student Exam,0.20.0,v0,10,I/O,0.238343,0.0149130821228027
Polars,Student Exam,0.20.0,v0,10,I/O,0.100098,0.0125081539154052
Polars,Student Exam,0.20.0,v0,10,Missing,0.0,0.0006771087646484
Polars,Student Exam,0.20.0,v0,10,Missing,0.024902,0.0020828247070312
Polars,Student Exam,0.20.0,v0,10,Missing,0.040833,0.0021314620971679
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.0,0.0006608963012695
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.024475,0.0022685527801513
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.01886,0.0019609928131103
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.081847,0.0033214092254638
Polars,Student Exam,0.20.0,v0,10,Row/Column,43.709361,1.368178367614746
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.000794,0.0006873607635498
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.002381,0.0007734298706054
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.004578,0.0009858608245849
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.004578,0.0009472370147705
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.001587,0.0009524822235107
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.007019,0.0011019706726074
Polars,Student Exam,0.20.0,v0,10,I/O,0.103026,0.0037455558776855
Polars,Student Exam,0.20.0,v0,10,I/O,0.922911,0.1078474521636962
Polars,Student Exam,0.20.0,v0,10,I/O,0.227051,0.0143299102783203
Polars,Student Exam,0.20.0,v0,10,I/O,0.10022,0.0126612186431884
Polars,Student Exam,0.20.0,v0,10,Missing,0.005004,0.0006952285766601
Polars,Student Exam,0.20.0,v0,10,Missing,0.011841,0.0019936561584472
Polars,Student Exam,0.20.0,v0,10,Missing,0.031555,0.0019881725311279
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.0,0.0006654262542724
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.00769,0.0017242431640625
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.017456,0.001927375793457
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.084473,0.0048980712890625
Polars,Student Exam,0.20.0,v0,10,Row/Column,42.84773,1.159620761871338
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.000915,0.0006716251373291
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.005494,0.000697374343872
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.004028,0.0009458065032958
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.005127,0.0009562969207763
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.009398,0.0009336471557617
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.006104,0.0010509490966796
Polars,Student Exam,0.20.0,v0,10,I/O,0.109314,0.0041232109069824
Polars,Student Exam,0.20.0,v0,10,I/O,0.940427,0.1165070533752441
Polars,Student Exam,0.20.0,v0,10,I/O,0.22882,0.0145936012268066
Polars,Student Exam,0.20.0,v0,10,I/O,0.106323,0.0126714706420898
Polars,Student Exam,0.20.0,v0,10,Missing,0.0,0.0006933212280273
Polars,Student Exam,0.20.0,v0,10,Missing,0.01831,0.0019330978393554
Polars,Student Exam,0.20.0,v0,10,Missing,0.038696,0.0021378993988037
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.003906,0.0006508827209472
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.015991,0.0021157264709472
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.015259,0.0019598007202148
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.078247,0.0033357143402099
Polars,Student Exam,0.20.0,v0,10,Row/Column,43.539439,1.3637146949768066
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.0,0.0006051063537597
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.0,0.0003614425659179
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.008179,0.000659704208374
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.00708,0.0012266635894775
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.0,0.000601053237915
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.0,0.0007605552673339
Polars,Student Exam,0.20.0,v0,10,I/O,0.105468,0.0038099288940429
Polars,Student Exam,0.20.0,v0,10,I/O,0.93939,0.1167519092559814
Polars,Student Exam,0.20.0,v0,10,I/O,0.223082,0.0142939090728759
Polars,Student Exam,0.20.0,v0,10,I/O,0.100281,0.0123286247253417
Polars,Student Exam,0.20.0,v0,10,Missing,0.0,0.0007088184356689
Polars,Student Exam,0.20.0,v0,10,Missing,0.015565,0.0020055770874023
Polars,Student Exam,0.20.0,v0,10,Missing,0.036072,0.0022003650665283
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.0,0.0006272792816162
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.018189,0.0021541118621826
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.010742,0.0016937255859375
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.052673,0.0027198791503906
Polars,Student Exam,0.20.0,v0,10,Row/Column,43.257884,1.2188489437103271
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.003418,0.0006825923919677
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.0,0.0007116794586181
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.001648,0.0009567737579345
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.001709,0.0009818077087402
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.0,0.0008878707885742
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.006775,0.001042366027832
Polars,Student Exam,0.20.0,v0,10,I/O,0.106993,0.0045535564422607
Polars,Student Exam,0.20.0,v0,10,I/O,0.917357,0.1123530864715576
Polars,Student Exam,0.20.0,v0,10,I/O,0.226074,0.0145473480224609
Polars,Student Exam,0.20.0,v0,10,I/O,0.099792,0.0123994350433349
Polars,Student Exam,0.20.0,v0,10,Missing,0.001526,0.000666856765747
Polars,Student Exam,0.20.0,v0,10,Missing,0.04126,0.0018491744995117
Polars,Student Exam,0.20.0,v0,10,Missing,0.035523,0.0023467540740966
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.0,0.0006563663482666
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.038269,0.0042271614074707
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.040344,0.0050666332244873
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.076659,0.0036923885345458
Polars,Student Exam,0.20.0,v0,10,Row/Column,44.026682,1.3013174533843994
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.000915,0.0006740093231201
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.0,0.0005445480346679
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.005676,0.0009815692901611
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.001465,0.0009856224060058
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.006898,0.000941514968872
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.004029,0.0010919570922851
Polars,Student Exam,0.20.0,v0,10,I/O,0.118529,0.0056002140045166
Polars,Student Exam,0.20.0,v0,10,I/O,0.946409,0.1161432266235351
Polars,Student Exam,0.20.0,v0,10,I/O,0.225341,0.0148677825927734
Polars,Student Exam,0.20.0,v0,10,I/O,0.103027,0.012643814086914
Polars,Student Exam,0.20.0,v0,10,Missing,0.0,0.0006318092346191
Polars,Student Exam,0.20.0,v0,10,Missing,0.04547,0.0022621154785156
Polars,Student Exam,0.20.0,v0,10,Missing,0.038087,0.002054214477539
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.0,0.0005853176116943
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.015808,0.002126932144165
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.018859,0.0019392967224121
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.078674,0.0029747486114501
Polars,Student Exam,0.20.0,v0,10,Row/Column,43.968149,1.2897753715515137
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.000916,0.0006134510040283
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.003417,0.0006918907165527
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.008117,0.0010745525360107
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.003663,0.0009536743164062
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.0094,0.0009596347808837
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.007324,0.0011072158813476
Polars,Student Exam,0.20.0,v0,10,I/O,0.111572,0.0045995712280273
Polars,Student Exam,0.20.0,v0,10,I/O,0.946409,0.1133062839508056
Polars,Student Exam,0.20.0,v0,10,I/O,0.233459,0.0152509212493896
Polars,Student Exam,0.20.0,v0,10,I/O,0.111022,0.0127041339874267
Polars,Student Exam,0.20.0,v0,10,Missing,0.0,0.0007998943328857
Polars,Student Exam,0.20.0,v0,10,Missing,0.024048,0.0017035007476806
Polars,Student Exam,0.20.0,v0,10,Missing,0.034423,0.0021321773529052
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.0,0.0006463527679443
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.024352,0.002725601196289
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.019775,0.002004861831665
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.050781,0.0028254985809326
Polars,Student Exam,0.20.0,v0,10,Row/Column,43.686106,1.3658976554870603
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.0,0.0006804466247558
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.0,0.000701904296875
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.0047,0.0008106231689453
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.001282,0.0007646083831787
Polars,Student Exam,0.20.0,v0,10,Aggregation,0.005128,0.0009903907775878
Polars,Student Exam,0.20.0,v0,10,Row/Column,0.002319,0.0010890960693359
Polars,Water Potability,1.31.0,v1,10,I/O,0.070617,0.004669189453125
Polars,Water Potability,1.31.0,v1,10,I/O,0.185241,0.0258791446685791
Polars,Water Potability,1.31.0,v1,10,I/O,0.063477,0.0112721920013427
Polars,Water Potability,1.31.0,v1,10,I/O,0.048645,0.0112345218658447
Polars,Water Potability,1.31.0,v1,10,Missing,0.045288,0.0110208988189697
Polars,Water Potability,1.31.0,v1,10,Missing,0.067016,0.011615514755249
Polars,Water Potability,1.31.0,v1,10,Missing,0.071045,0.0123584270477294
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.019835,0.0071861743927001
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.063965,0.011547565460205
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.018492,0.0072371959686279
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.028321,0.0078780651092529
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.001465,0.0004744529724121
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.022399,0.0069899559020996
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.016419,0.0067536830902099
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.023682,0.0074775218963623
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.032776,0.0073182582855224
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.0,0.0008244514465332
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.026062,0.0083289146423339
Polars,Water Potability,1.31.0,v1,10,I/O,0.01477,0.0015163421630859
Polars,Water Potability,1.31.0,v1,10,I/O,0.076965,0.0100443363189697
Polars,Water Potability,1.31.0,v1,10,I/O,0.046692,0.0086421966552734
Polars,Water Potability,1.31.0,v1,10,I/O,0.033509,0.0041909217834472
Polars,Water Potability,1.31.0,v1,10,Missing,0.011414,0.0013425350189208
Polars,Water Potability,1.31.0,v1,10,Missing,0.033081,0.0020966529846191
Polars,Water Potability,1.31.0,v1,10,Missing,0.021912,0.0019378662109375
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.004395,0.000669240951538
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.01007,0.0019135475158691
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.003541,0.000962495803833
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.006958,0.0013446807861328
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.001098,0.0005629062652587
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.005798,0.0006499290466308
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.0,0.0007057189941406
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.001587,0.00099778175354
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.006714,0.0009984970092773
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.002014,0.0009489059448242
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.007079,0.0008442401885986
Polars,Water Potability,1.31.0,v1,10,I/O,0.012573,0.0016372203826904
Polars,Water Potability,1.31.0,v1,10,I/O,0.058166,0.0099070072174072
Polars,Water Potability,1.31.0,v1,10,I/O,0.046875,0.0092647075653076
Polars,Water Potability,1.31.0,v1,10,I/O,0.037536,0.0041773319244384
Polars,Water Potability,1.31.0,v1,10,Missing,0.0047,0.0013365745544433
Polars,Water Potability,1.31.0,v1,10,Missing,0.015564,0.001875877380371
Polars,Water Potability,1.31.0,v1,10,Missing,0.029601,0.0019893646240234
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.003174,0.0006754398345947
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.008178,0.0017726421356201
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.001404,0.0008637905120849
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.009644,0.0012061595916748
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.0,0.0005555152893066
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.0,0.0007271766662597
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.0,0.0006725788116455
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.002075,0.0010249614715576
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.004761,0.001000165939331
Polars,Water Potability,1.31.0,v1,10,Aggregation,0.003968,0.0010592937469482
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.002746,0.0008580684661865
Polars,Water Potability,1.31.0,v1,10,I/O,0.013428,0.0016191005706787
Polars,Water Potability,1.31.0,v1,10,I/O,0.068175,0.0102374553680419
Polars,Water Potability,1.31.0,v1,10,I/O,0.03662,0.0091223716735839
Polars,Water Potability,1.31.0,v1,10,I/O,0.030273,0.0042140483856201
Polars,Water Potability,1.31.0,v1,10,Missing,0.009094,0.0013785362243652
Polars,Water Potability,1.31.0,v1,10,Missing,0.009766,0.0018591880798339
Polars,Water Potability,1.31.0,v1,10,Missing,0.03064,0.0019080638885498
Polars,Water Potability,1.31.0,v1,10,Row/Column,0.0,0.0005264282226562
